Date,NVDA US Equity,AVGO US Equity,TSM US Equity,GOOGL US Equity,000660 KS Equity,LRCX US Equity,6857 JP Equity,TSEM IT Equity,MSFT US Equity,LITE US Equity,AMD US Equity,FN US Equity,SNOW US Equity,MU US Equity,TSLA US Equity,9984 JP Equity,CRDO US Equity,ENR GR Equity,MPWR US Equity,2383 TT Equity,CLS CN Equity,META US Equity,AMZN US Equity
2019-09-30,-0.03000000000000025,0.0,0.019999999999999574,-0.06999999999999984,0.2999999999999998,-0.1899999999999995,0.14999999999999947,1.88,-0.20999999999999996,0.0,-0.03000000000000025,,,-0.20000000000000018,0.0,0.2899999999999998,,,0.020000000000000018,,-0.1299999999999999,-0.08999999999999986,3.9599999999999995
2019-10-31,-0.03000000000000025,0.0,0.019999999999999574,-0.06999999999999984,0.2999999999999998,-0.1899999999999995,0.14999999999999947,1.88,-0.20999999999999996,0.0,-0.03000000000000025,,,-0.20000000000000018,0.0,0.2899999999999998,,,0.020000000000000018,,-0.1299999999999999,-0.08999999999999986,3.9599999999999995
2019-11-29,-0.03000000000000025,0.0,0.019999999999999574,-0.06999999999999984,0.2999999999999998,-0.1899999999999995,0.14999999999999947,1.88,-0.20999999999999996,0.0,-0.03000000000000025,,,-0.20000000000000018,0.0,0.2899999999999998,,,0.020000000000000018,,-0.1299999999999999,-0.08999999999999986,3.9599999999999995
2019-12-31,-0.03000000000000025,0.0,-0.14999999999999947,1.1100000000000003,-0.5,-0.1899999999999995,0.14999999999999947,-0.08999999999999986,-0.20999999999999996,0.0,0.040000000000000036,,,-0.20000000000000018,0.30000000000000004,0.2899999999999998,,,-0.06999999999999984,,0.5800000000000001,0.07000000000000028,-1.0199999999999996
2020-01-31,-0.20999999999999996,0.0,-0.14999999999999947,1.1100000000000003,-0.5,-0.1899999999999995,0.14999999999999947,-0.08999999999999986,-0.20999999999999996,0.0,0.040000000000000036,,,-0.20000000000000018,0.30000000000000004,0.2899999999999998,,,-0.06999999999999984,,0.5800000000000001,0.07000000000000028,-1.0199999999999996
2020-02-28,-0.20999999999999996,0.0,-0.14999999999999947,1.1100000000000003,-0.5,-0.1899999999999995,0.14999999999999947,-0.08999999999999986,-0.20999999999999996,0.0,0.040000000000000036,,,-0.20000000000000018,0.30000000000000004,0.2899999999999998,,,-0.06999999999999984,,0.5800000000000001,0.07000000000000028,-1.0199999999999996
2020-03-31,-0.20999999999999996,0.0,-0.14999999999999947,1.1100000000000003,-0.5,-0.1899999999999995,0.1200000000000001,-0.08999999999999986,-0.20999999999999996,0.0,0.040000000000000036,,,-0.20000000000000018,0.30000000000000004,0.6200000000000001,,,-0.06999999999999984,,0.5800000000000001,0.07000000000000028,-1.0199999999999996
2020-04-30,-0.20999999999999996,0.0,-0.14999999999999947,1.1100000000000003,-0.5,-0.1899999999999995,0.1200000000000001,-0.08999999999999986,-0.20999999999999996,0.0,0.040000000000000036,,,-0.20000000000000018,0.30000000000000004,0.6200000000000001,,,-0.06999999999999984,,0.5800000000000001,0.07000000000000028,-1.0199999999999996
2020-05-29,-0.20999999999999996,0.0,-0.14999999999999947,1.1100000000000003,-0.5,-0.1899999999999995,0.1200000000000001,-0.08999999999999986,-0.20999999999999996,0.0,0.040000000000000036,,,-0.20000000000000018,0.30000000000000004,0.6200000000000001,,,-0.06999999999999984,,0.5800000000000001,0.07000000000000028,-1.0199999999999996
2020-06-30,-0.20999999999999996,0.0,-0.14999999999999947,1.1100000000000003,-0.5,-0.6100000000000003,0.1200000000000001,-0.08999999999999986,-0.13999999999999968,1.0,0.040000000000000036,,,-0.20000000000000018,0.30000000000000004,0.6200000000000001,,,-0.06999999999999984,,0.5800000000000001,0.07000000000000028,-1.0199999999999996
2020-07-31,-0.20999999999999996,0.0,-0.14999999999999947,1.1100000000000003,-0.5,-0.6100000000000003,0.1200000000000001,-0.08999999999999986,-0.13999999999999968,1.0,0.040000000000000036,,,-0.20000000000000018,0.30000000000000004,0.6200000000000001,,,-0.06999999999999984,,0.5800000000000001,0.07000000000000028,-1.0199999999999996
2020-08-31,-0.20999999999999996,0.0,-0.14999999999999947,1.1100000000000003,-0.5,-0.6100000000000003,0.1200000000000001,-0.08999999999999986,-0.13999999999999968,1.0,0.040000000000000036,,,0.0,0.30000000000000004,0.6200000000000001,,,-0.06999999999999984,,0.5800000000000001,0.07000000000000028,-1.0199999999999996
2020-09-30,-0.20999999999999996,0.0,-0.14999999999999947,1.1100000000000003,-0.5,-0.6100000000000003,0.1200000000000001,-0.08999999999999986,-0.13999999999999968,1.0,0.040000000000000036,,,-0.18999999999999995,0.30000000000000004,0.6200000000000001,,,-0.06999999999999984,,0.5800000000000001,0.07000000000000028,-1.0199999999999996
2020-10-30,-0.20999999999999996,0.0,-0.14999999999999947,1.1100000000000003,-0.5,-0.6100000000000003,0.1200000000000001,-0.08999999999999986,-0.13999999999999968,1.0,0.040000000000000036,,,-0.18999999999999995,0.30000000000000004,0.6200000000000001,,,-0.06999999999999984,,0.5800000000000001,0.07000000000000028,-1.0199999999999996
2020-11-30,-0.20999999999999996,1.05,-0.14999999999999947,1.1100000000000003,-0.5,-0.6100000000000003,0.1200000000000001,-0.08999999999999986,-0.13999999999999968,1.0,0.040000000000000036,,,-0.18999999999999995,0.30000000000000004,0.6200000000000001,,,-0.06999999999999984,,0.5800000000000001,0.07000000000000028,-1.0199999999999996
2020-12-31,-0.20999999999999996,1.05,0.04999999999999982,0.7999999999999998,0.5700000000000003,-0.6100000000000003,0.1200000000000001,0.6099999999999999,-0.13999999999999968,1.0,-0.16999999999999993,,,-0.18999999999999995,0.72,0.6200000000000001,,,1.2999999999999998,,0.9799999999999995,1.5199999999999996,0.31000000000000005
2021-01-29,-0.1200000000000001,1.05,0.04999999999999982,0.7999999999999998,0.5700000000000003,-0.6100000000000003,0.1200000000000001,0.6099999999999999,-0.13999999999999968,1.0,-0.16999999999999993,,,-0.18999999999999995,0.72,0.6200000000000001,,,1.2999999999999998,,0.9799999999999995,1.5199999999999996,0.31000000000000005
2021-02-26,-0.1200000000000001,1.05,0.04999999999999982,0.7999999999999998,0.5700000000000003,-0.6100000000000003,0.1200000000000001,0.6099999999999999,-0.13999999999999968,1.0,-0.16999999999999993,,,-0.18999999999999995,0.72,0.6200000000000001,,,1.2999999999999998,,0.9799999999999995,1.5199999999999996,0.31000000000000005
2021-03-31,-0.1200000000000001,1.05,0.04999999999999982,0.7999999999999998,0.5700000000000003,-0.6100000000000003,0.3200000000000003,0.6099999999999999,-0.13999999999999968,1.0,-0.16999999999999993,,,-0.18999999999999995,0.72,0.45999999999999996,,,1.2999999999999998,,0.9799999999999995,1.5199999999999996,0.31000000000000005
2021-04-30,-0.1200000000000001,1.05,0.04999999999999982,0.7999999999999998,0.5700000000000003,-0.6100000000000003,0.3200000000000003,0.6099999999999999,-0.13999999999999968,1.0,-0.16999999999999993,,,-0.18999999999999995,0.72,0.45999999999999996,,,1.2999999999999998,,0.9799999999999995,1.5199999999999996,0.31000000000000005
2021-05-31,-0.1200000000000001,1.05,0.04999999999999982,0.7999999999999998,0.5700000000000003,-0.6100000000000003,0.3200000000000003,0.6099999999999999,-0.13999999999999968,1.0,-0.16999999999999993,,,-0.18999999999999995,0.72,0.45999999999999996,,,1.2999999999999998,,0.9799999999999995,1.5199999999999996,0.31000000000000005
2021-06-30,-0.1200000000000001,1.05,0.04999999999999982,0.7999999999999998,0.5700000000000003,0.15000000000000036,0.3200000000000003,0.6099999999999999,0.6299999999999999,0.0,-0.16999999999999993,,,-0.18999999999999995,0.72,0.45999999999999996,,,1.2999999999999998,,0.9799999999999995,1.5199999999999996,0.31000000000000005
2021-07-30,-0.1200000000000001,1.05,0.04999999999999982,0.7999999999999998,0.5700000000000003,0.15000000000000036,0.3200000000000003,0.6099999999999999,0.6299999999999999,0.0,-0.16999999999999993,,,-0.18999999999999995,0.72,0.45999999999999996,,,1.2999999999999998,,0.9799999999999995,1.5199999999999996,0.31000000000000005
2021-08-31,-0.1200000000000001,1.05,0.04999999999999982,0.7999999999999998,0.5700000000000003,0.15000000000000036,0.3200000000000003,0.6099999999999999,0.6299999999999999,0.0,-0.16999999999999993,,,-0.18999999999999995,0.72,0.45999999999999996,,,1.2999999999999998,,0.9799999999999995,1.5199999999999996,0.31000000000000005
2021-09-30,-0.1200000000000001,1.05,0.04999999999999982,0.7999999999999998,0.5700000000000003,0.15000000000000036,0.3200000000000003,0.6099999999999999,0.6299999999999999,0.0,-0.16999999999999993,,,0.8699999999999997,0.72,0.45999999999999996,,0.10999999999999943,1.2999999999999998,,0.9799999999999995,1.5199999999999996,0.31000000000000005
2021-10-29,-0.1200000000000001,4.4,0.04999999999999982,0.7999999999999998,0.5700000000000003,0.15000000000000036,0.3200000000000003,0.6099999999999999,0.6299999999999999,0.0,-0.16999999999999993,,,0.8699999999999997,0.72,0.45999999999999996,,0.10999999999999943,1.2999999999999998,,0.9799999999999995,1.5199999999999996,0.31000000000000005
2021-11-30,-0.1200000000000001,3.3500000000000005,0.04999999999999982,0.7999999999999998,0.5700000000000003,0.15000000000000036,0.3200000000000003,0.6099999999999999,0.6299999999999999,0.0,-0.16999999999999993,,,0.8699999999999997,0.72,0.45999999999999996,,0.10999999999999943,1.2999999999999998,,0.9799999999999995,1.5199999999999996,0.31000000000000005
2021-12-31,-0.1200000000000001,3.3500000000000005,0.4800000000000004,0.0,0.5700000000000003,0.15000000000000036,0.3200000000000003,-1.14,0.6299999999999999,0.0,0.3700000000000001,,,0.8699999999999997,2.95,0.45999999999999996,,0.10999999999999943,0.8900000000000001,,0.40000000000000036,0.2600000000000007,0.18999999999999995
2022-01-31,-0.09999999999999964,3.3500000000000005,0.4800000000000004,0.0,0.5700000000000003,0.15000000000000036,0.3200000000000003,-1.14,0.6299999999999999,0.0,0.3700000000000001,,0.0,0.8699999999999997,2.95,0.45999999999999996,,0.10999999999999943,0.8900000000000001,,0.40000000000000036,0.2600000000000007,0.18999999999999995
2022-02-28,-0.09999999999999964,3.3500000000000005,0.4800000000000004,0.0,0.5700000000000003,0.15000000000000036,0.3200000000000003,-1.14,0.6299999999999999,0.0,0.3700000000000001,,0.0,0.8699999999999997,2.95,0.45999999999999996,,0.10999999999999943,0.8900000000000001,,0.40000000000000036,0.2600000000000007,0.18999999999999995
2022-03-31,-0.09999999999999964,3.3500000000000005,0.4800000000000004,0.0,0.5700000000000003,0.15000000000000036,0.0699999999999994,-1.14,0.6299999999999999,0.0,0.3700000000000001,,0.0,0.8699999999999997,2.95,0.6000000000000001,,0.10999999999999943,0.8900000000000001,,0.40000000000000036,0.2600000000000007,0.18999999999999995
2022-04-29,-0.09999999999999964,3.3500000000000005,0.4800000000000004,0.0,0.5700000000000003,0.15000000000000036,0.0699999999999994,-1.14,0.6299999999999999,0.0,0.3700000000000001,,0.0,0.8699999999999997,2.95,0.6000000000000001,,0.10999999999999943,0.8900000000000001,,0.40000000000000036,0.2600000000000007,0.18999999999999995
2022-05-31,-0.09999999999999964,3.3500000000000005,0.4800000000000004,0.0,0.5700000000000003,0.15000000000000036,0.0699999999999994,-1.14,0.6299999999999999,0.0,0.3700000000000001,,0.0,0.8699999999999997,2.95,0.6000000000000001,,0.10999999999999943,0.8900000000000001,,0.40000000000000036,0.2600000000000007,0.18999999999999995
2022-06-30,-0.09999999999999964,3.3500000000000005,0.4800000000000004,0.0,0.5700000000000003,0.27999999999999936,0.0699999999999994,-1.14,-0.1800000000000006,0.0,0.3700000000000001,0.6500000000000004,0.0,0.8699999999999997,2.95,0.6000000000000001,,0.10999999999999943,0.8900000000000001,,0.40000000000000036,0.2600000000000007,0.18999999999999995
2022-07-29,-0.09999999999999964,3.3500000000000005,0.4800000000000004,0.0,0.5700000000000003,0.27999999999999936,0.0699999999999994,-1.14,-0.1800000000000006,0.0,0.3700000000000001,0.6500000000000004,0.0,0.8699999999999997,2.95,0.6000000000000001,,0.10999999999999943,0.8900000000000001,,0.40000000000000036,0.2600000000000007,0.18999999999999995
2022-08-31,-0.09999999999999964,3.3500000000000005,0.4800000000000004,0.0,0.5700000000000003,0.27999999999999936,0.0699999999999994,-1.14,-0.1800000000000006,0.0,0.3700000000000001,0.6500000000000004,0.0,0.8699999999999997,2.95,0.6000000000000001,,0.10999999999999943,0.8900000000000001,,0.40000000000000036,0.2600000000000007,0.18999999999999995
2022-09-30,-0.09999999999999964,3.3500000000000005,0.4800000000000004,0.0,0.5700000000000003,0.27999999999999936,0.0699999999999994,-1.14,-0.1800000000000006,0.0,0.3700000000000001,0.6500000000000004,0.0,0.4500000000000002,2.95,0.6000000000000001,,-0.17999999999999972,0.8900000000000001,,0.40000000000000036,0.2600000000000007,0.18999999999999995
2022-10-31,-0.09999999999999964,0.5199999999999996,0.4800000000000004,0.0,0.5700000000000003,0.27999999999999936,0.0699999999999994,-1.14,-0.1800000000000006,0.0,0.3700000000000001,0.6500000000000004,0.0,0.4500000000000002,2.95,0.6000000000000001,,-0.17999999999999972,0.8900000000000001,,0.40000000000000036,0.2600000000000007,0.18999999999999995
2022-11-30,-0.09999999999999964,0.5199999999999996,0.4800000000000004,0.0,0.5700000000000003,0.27999999999999936,0.0699999999999994,-1.14,-0.1800000000000006,0.0,0.3700000000000001,0.6500000000000004,0.0,0.4500000000000002,2.95,0.6000000000000001,,-0.17999999999999972,0.8900000000000001,,0.40000000000000036,0.2600000000000007,0.18999999999999995
2022-12-30,-0.09999999999999964,0.5199999999999996,-0.09000000000000075,0.22999999999999954,-0.08000000000000007,0.27999999999999936,0.0699999999999994,0.73,-0.1800000000000006,0.0,0.0600000000000005,0.6500000000000004,0.0,0.4500000000000002,-1.0,0.6000000000000001,,-0.17999999999999972,1.1700000000000004,-1.56,0.20999999999999996,-0.1800000000000006,0.5599999999999996
2023-01-31,0.5,0.5199999999999996,-0.09000000000000075,0.22999999999999954,-0.08000000000000007,0.27999999999999936,0.0699999999999994,0.73,-0.1800000000000006,0.0,0.0600000000000005,0.6500000000000004,0.0,0.4500000000000002,-1.0,0.6000000000000001,,-0.17999999999999972,1.1700000000000004,-1.56,0.20999999999999996,-0.1800000000000006,0.5599999999999996
2023-02-28,0.5,0.5199999999999996,-0.09000000000000075,0.22999999999999954,-0.08000000000000007,0.27999999999999936,0.0699999999999994,0.73,-0.1800000000000006,0.0,0.0600000000000005,0.6500000000000004,0.0,0.4500000000000002,-1.0,0.6000000000000001,,-0.17999999999999972,1.1700000000000004,-1.56,0.20999999999999996,-0.1800000000000006,0.5599999999999996
2023-03-31,0.5,0.5199999999999996,-0.09000000000000075,0.22999999999999954,-0.08000000000000007,0.27999999999999936,0.29000000000000004,0.73,-0.1800000000000006,0.0,0.0600000000000005,0.6500000000000004,0.0,0.4500000000000002,-1.0,0.040000000000000036,,-0.17999999999999972,1.1700000000000004,-1.56,0.20999999999999996,-0.1800000000000006,0.5599999999999996
2023-04-28,0.5,0.5199999999999996,-0.09000000000000075,0.22999999999999954,-0.08000000000000007,0.27999999999999936,0.29000000000000004,0.73,-0.1800000000000006,0.0,0.0600000000000005,0.6500000000000004,0.0,0.4500000000000002,-1.0,0.040000000000000036,1.0,-0.17999999999999972,1.1700000000000004,-1.56,0.20999999999999996,-0.1800000000000006,0.5599999999999996
2023-05-31,0.5,0.5199999999999996,-0.09000000000000075,0.22999999999999954,-0.08000000000000007,0.27999999999999936,0.29000000000000004,0.73,-0.1800000000000006,0.0,0.0600000000000005,0.6500000000000004,0.0,0.4500000000000002,-1.0,0.040000000000000036,1.0,-0.17999999999999972,1.1700000000000004,-1.56,0.20999999999999996,-0.1800000000000006,0.5599999999999996
2023-06-30,0.5,0.5199999999999996,-0.09000000000000075,0.22999999999999954,-0.08000000000000007,-0.05999999999999961,0.29000000000000004,0.73,-0.47999999999999954,0.0,0.0600000000000005,-0.11000000000000032,0.0,0.4500000000000002,-1.0,0.040000000000000036,1.0,-0.17999999999999972,1.1700000000000004,-1.56,0.20999999999999996,-0.1800000000000006,0.5599999999999996
2023-07-31,0.5,0.5199999999999996,-0.09000000000000075,0.22999999999999954,-0.08000000000000007,-0.05999999999999961,0.29000000000000004,0.73,-0.47999999999999954,0.0,0.0600000000000005,-0.11000000000000032,0.0,0.4500000000000002,-1.0,0.040000000000000036,1.0,-0.17999999999999972,1.1700000000000004,-1.56,0.20999999999999996,-0.1800000000000006,0.5599999999999996
2023-08-31,0.5,0.5199999999999996,-0.09000000000000075,0.22999999999999954,-0.08000000000000007,-0.05999999999999961,0.29000000000000004,0.73,-0.47999999999999954,0.0,0.0600000000000005,-0.11000000000000032,0.0,-0.48999999999999977,-1.0,0.040000000000000036,1.0,-0.17999999999999972,1.1700000000000004,-1.56,0.20999999999999996,-0.1800000000000006,0.5599999999999996
2023-09-29,0.5,0.5199999999999996,-0.09000000000000075,0.22999999999999954,-0.08000000000000007,-0.05999999999999961,0.29000000000000004,0.73,-0.47999999999999954,0.0,0.0600000000000005,-0.11000000000000032,0.0,-0.94,-1.0,0.040000000000000036,1.0,-0.52,1.1700000000000004,-1.56,0.20999999999999996,-0.1800000000000006,0.5599999999999996
2023-10-31,0.5,0.040000000000000036,-0.09000000000000075,0.22999999999999954,-0.08000000000000007,-0.05999999999999961,0.29000000000000004,0.73,-0.47999999999999954,0.0,0.0600000000000005,-0.11000000000000032,0.0,-0.94,-1.0,0.040000000000000036,1.0,-0.52,1.1700000000000004,-1.56,0.20999999999999996,-0.1800000000000006,0.5599999999999996
2023-11-30,0.5,0.040000000000000036,-0.09000000000000075,0.22999999999999954,-0.08000000000000007,-0.05999999999999961,0.29000000000000004,0.73,-0.47999999999999954,0.0,0.0600000000000005,-0.11000000000000032,0.0,-0.94,-1.0,0.040000000000000036,1.0,-0.52,1.1700000000000004,-1.56,0.20999999999999996,-0.1800000000000006,0.5599999999999996
