Date,NVDA US Equity,AVGO US Equity,TSM US Equity,GOOGL US Equity,000660 KS Equity,LRCX US Equity,6857 JP Equity,TSEM IT Equity,MSFT US Equity,LITE US Equity,AMD US Equity,FN US Equity,SNOW US Equity,MU US Equity,TSLA US Equity,9984 JP Equity,CRDO US Equity,ENR GR Equity,MPWR US Equity,2383 TT Equity,CLS CN Equity,META US Equity,AMZN US Equity
2019-11-29,0.009999999999999787,0.0,-0.020000000000000018,0.6499999999999999,-0.7199999999999998,1.6700000000000004,-0.020000000000000018,0.26,0.0,0.5,0.6699999999999995,,,1.0499999999999998,-0.4599999999999995,0.0,,,0.5299999999999998,,0.72,0.08999999999999986,-0.33000000000000007
2019-12-31,0.009999999999999787,0.0,1.2299999999999995,0.010000000000000009,1.58,1.6700000000000004,-0.020000000000000018,0.33000000000000007,0.0,0.5,1.37,,,1.0499999999999998,0.48999999999999977,0.0,,,0.2200000000000002,,0.0,-0.25,0.0
2020-01-31,1.3600000000000003,0.0,1.2299999999999995,0.010000000000000009,1.58,1.6700000000000004,-0.020000000000000018,0.33000000000000007,0.0,0.5,1.37,,,1.0499999999999998,0.48999999999999977,0.0,,,0.2200000000000002,,0.0,-0.25,0.0
2020-02-28,1.3600000000000003,0.0,1.2299999999999995,0.010000000000000009,1.58,1.6700000000000004,-0.020000000000000018,0.33000000000000007,0.0,0.5,1.37,,,1.0499999999999998,0.48999999999999977,0.0,,,0.2200000000000002,,0.0,-0.25,0.0
2020-03-31,1.3600000000000003,0.0,1.2299999999999995,0.010000000000000009,1.58,1.6700000000000004,2.57,0.33000000000000007,0.0,0.5,1.37,,,1.0499999999999998,0.48999999999999977,0.0,,,0.2200000000000002,,0.0,-0.25,0.0
2020-04-30,1.3600000000000003,0.0,1.2299999999999995,0.010000000000000009,1.58,1.6700000000000004,2.57,0.33000000000000007,0.0,0.5,1.37,,,1.0499999999999998,0.48999999999999977,0.0,,,0.2200000000000002,,0.0,-0.25,0.0
2020-05-29,1.3600000000000003,0.0,1.2299999999999995,0.010000000000000009,1.58,1.6700000000000004,2.57,0.33000000000000007,0.0,0.5,1.37,,,1.0499999999999998,0.48999999999999977,0.0,,,0.2200000000000002,,0.0,-0.25,0.0
2020-06-30,1.3600000000000003,0.0,1.2299999999999995,0.010000000000000009,1.58,0.04999999999999982,2.57,0.33000000000000007,0.82,0.97,1.37,,,1.0499999999999998,0.48999999999999977,0.0,,,0.2200000000000002,,0.0,-0.25,0.0
2020-07-31,1.3600000000000003,0.0,1.2299999999999995,0.010000000000000009,1.58,0.04999999999999982,2.57,0.33000000000000007,0.82,0.97,1.37,,,1.0499999999999998,0.48999999999999977,0.0,,,0.2200000000000002,,0.0,-0.25,0.0
2020-08-31,1.3600000000000003,0.0,1.2299999999999995,0.010000000000000009,1.58,0.04999999999999982,2.57,0.33000000000000007,0.82,0.97,1.37,,,0.0,0.48999999999999977,0.0,,,0.2200000000000002,,0.0,-0.25,0.0
2020-09-30,1.3600000000000003,0.0,1.2299999999999995,0.010000000000000009,1.58,0.04999999999999982,2.57,0.33000000000000007,0.82,0.97,1.37,,,2.08,0.48999999999999977,0.0,,,0.2200000000000002,,0.0,-0.25,0.0
2020-10-30,1.3600000000000003,0.0,1.2299999999999995,0.010000000000000009,1.58,0.04999999999999982,2.57,0.33000000000000007,0.82,0.97,1.37,,,2.08,0.48999999999999977,0.0,,,0.2200000000000002,,0.0,-0.25,0.0
2020-11-30,1.3600000000000003,0.7900000000000003,1.2299999999999995,0.010000000000000009,1.58,0.04999999999999982,2.57,0.33000000000000007,0.82,0.97,1.37,,,2.08,0.48999999999999977,0.0,,,0.2200000000000002,,0.0,-0.25,0.0
2020-12-31,1.3600000000000003,0.7900000000000003,0.8900000000000006,0.8400000000000003,-0.1200000000000001,0.04999999999999982,2.57,0.0,0.82,0.97,-0.8700000000000001,,,2.08,0.6299999999999999,0.0,,,0.06999999999999984,,4.24,0.020000000000000018,0.7799999999999998
2021-01-29,0.79,0.7900000000000003,0.8900000000000006,0.8400000000000003,-0.1200000000000001,0.04999999999999982,2.57,0.0,0.82,0.97,-0.8700000000000001,,,2.08,0.6299999999999999,0.0,,,0.06999999999999984,,4.24,0.020000000000000018,0.7799999999999998
2021-02-26,0.79,0.7900000000000003,0.8900000000000006,0.8400000000000003,-0.1200000000000001,0.04999999999999982,2.57,0.0,0.82,0.97,-0.8700000000000001,,,2.08,0.6299999999999999,0.0,,,0.06999999999999984,,4.24,0.020000000000000018,0.7799999999999998
2021-03-31,0.79,0.7900000000000003,0.8900000000000006,0.8400000000000003,-0.1200000000000001,0.04999999999999982,-0.019999999999999574,0.0,0.82,0.97,-0.8700000000000001,,,2.08,0.6299999999999999,0.0,,,0.06999999999999984,,4.24,0.020000000000000018,0.7799999999999998
2021-04-30,0.79,0.7900000000000003,0.8900000000000006,0.8400000000000003,-0.1200000000000001,0.04999999999999982,-0.019999999999999574,0.0,0.82,0.97,-0.8700000000000001,,,2.08,0.6299999999999999,0.0,,,0.06999999999999984,,4.24,0.020000000000000018,0.7799999999999998
2021-05-31,0.79,0.7900000000000003,0.8900000000000006,0.8400000000000003,-0.1200000000000001,0.04999999999999982,-0.019999999999999574,0.0,0.82,0.97,-0.8700000000000001,,,2.08,0.6299999999999999,0.0,,,0.06999999999999984,,4.24,0.020000000000000018,0.7799999999999998
2021-06-30,0.79,0.7900000000000003,0.8900000000000006,0.8400000000000003,-0.1200000000000001,0.04999999999999982,-0.019999999999999574,0.0,1.67,0.0,-0.8700000000000001,,,2.08,0.6299999999999999,0.0,,,0.06999999999999984,,4.24,0.020000000000000018,0.7799999999999998
2021-07-30,0.79,0.7900000000000003,0.8900000000000006,0.8400000000000003,-0.1200000000000001,0.04999999999999982,-0.019999999999999574,0.0,1.67,0.16000000000000014,-0.8700000000000001,,,2.08,0.6299999999999999,0.0,,,0.06999999999999984,,4.24,0.020000000000000018,0.7799999999999998
2021-08-31,0.79,0.7900000000000003,0.8900000000000006,0.8400000000000003,-0.1200000000000001,0.04999999999999982,-0.019999999999999574,0.0,1.67,0.16000000000000014,-0.8700000000000001,,,2.08,0.6299999999999999,0.0,,,0.06999999999999984,,4.24,0.020000000000000018,0.7799999999999998
2021-09-30,0.79,0.7900000000000003,0.8900000000000006,0.8400000000000003,-0.1200000000000001,0.04999999999999982,-0.019999999999999574,0.0,1.67,0.16000000000000014,-0.8700000000000001,,,-1.21,0.6299999999999999,0.0,,0.9900000000000002,0.06999999999999984,,4.24,0.020000000000000018,0.7799999999999998
2021-10-29,0.79,0.7900000000000003,0.8900000000000006,0.8400000000000003,-0.1200000000000001,0.04999999999999982,-0.019999999999999574,0.0,1.67,0.16000000000000014,-0.8700000000000001,,,-1.21,0.6299999999999999,0.0,,0.9900000000000002,0.06999999999999984,,4.24,0.020000000000000018,0.7799999999999998
2021-11-30,0.79,0.0,0.8900000000000006,0.8400000000000003,-0.1200000000000001,0.04999999999999982,-0.019999999999999574,0.0,1.67,0.16000000000000014,-0.8700000000000001,,,-1.21,0.6299999999999999,0.0,,0.9900000000000002,0.06999999999999984,,4.24,0.020000000000000018,0.7799999999999998
2021-12-31,0.79,0.0,-0.10000000000000053,0.019999999999999574,-0.1200000000000001,0.04999999999999982,-0.019999999999999574,0.6699999999999999,1.67,0.16000000000000014,-0.4899999999999993,,,-1.21,-0.29000000000000004,0.0,,0.9900000000000002,-0.3700000000000001,,-0.5199999999999996,0.6600000000000001,0.020000000000000018
2022-01-31,-1.62,0.0,-0.10000000000000053,0.019999999999999574,-0.1200000000000001,0.04999999999999982,-0.019999999999999574,0.6699999999999999,1.67,0.16000000000000014,-0.4899999999999993,,0.0,-1.21,-0.29000000000000004,0.0,,0.9900000000000002,-0.3700000000000001,,-0.5199999999999996,0.6600000000000001,0.020000000000000018
2022-02-28,-1.62,0.0,-0.10000000000000053,0.019999999999999574,-0.1200000000000001,0.04999999999999982,-0.019999999999999574,0.6699999999999999,1.67,0.16000000000000014,-0.4899999999999993,,0.0,-1.21,-0.29000000000000004,0.0,,0.9900000000000002,-0.3700000000000001,,-0.5199999999999996,0.6600000000000001,0.020000000000000018
2022-03-31,-1.62,0.0,-0.10000000000000053,0.019999999999999574,-0.1200000000000001,0.04999999999999982,1.5199999999999996,0.6699999999999999,1.67,0.16000000000000014,-0.4899999999999993,,0.0,-1.21,-0.29000000000000004,0.08000000000000007,,0.9900000000000002,-0.3700000000000001,,-0.5199999999999996,0.6600000000000001,0.020000000000000018
2022-04-29,-1.62,0.0,-0.10000000000000053,0.019999999999999574,-0.1200000000000001,0.04999999999999982,1.5199999999999996,0.6699999999999999,1.67,0.16000000000000014,-0.4899999999999993,,0.0,-1.21,-0.29000000000000004,0.08000000000000007,,0.9900000000000002,-0.3700000000000001,,-0.5199999999999996,0.6600000000000001,0.020000000000000018
2022-05-31,-1.62,0.0,-0.10000000000000053,0.019999999999999574,-0.1200000000000001,0.04999999999999982,1.5199999999999996,0.6699999999999999,1.67,0.16000000000000014,-0.4899999999999993,,0.0,-1.21,-0.29000000000000004,0.08000000000000007,,0.9900000000000002,-0.3700000000000001,,-0.5199999999999996,0.6600000000000001,0.020000000000000018
2022-06-30,-1.62,0.0,-0.10000000000000053,0.019999999999999574,-0.1200000000000001,-1.8599999999999999,1.5199999999999996,0.6699999999999999,0.9300000000000002,0.16000000000000014,-0.4899999999999993,0.05999999999999994,0.0,-1.21,-0.29000000000000004,0.08000000000000007,,0.9900000000000002,-0.3700000000000001,,-0.5199999999999996,0.6600000000000001,0.020000000000000018
2022-07-29,-1.62,0.0,-0.10000000000000053,0.019999999999999574,-0.1200000000000001,-1.8599999999999999,1.5199999999999996,0.6699999999999999,0.9300000000000002,1.62,-0.4899999999999993,0.05999999999999994,0.0,-1.21,-0.29000000000000004,0.08000000000000007,,0.9900000000000002,-0.3700000000000001,,-0.5199999999999996,0.6600000000000001,0.020000000000000018
2022-08-31,-1.62,0.0,-0.10000000000000053,0.019999999999999574,-0.1200000000000001,-1.8599999999999999,1.5199999999999996,0.6699999999999999,0.9300000000000002,1.62,-0.4899999999999993,0.05999999999999994,0.0,-1.21,-0.29000000000000004,0.08000000000000007,,0.9900000000000002,-0.3700000000000001,,-0.5199999999999996,0.6600000000000001,0.020000000000000018
2022-09-30,-1.62,0.0,-0.10000000000000053,0.019999999999999574,-0.1200000000000001,-1.8599999999999999,1.5199999999999996,0.6699999999999999,0.9300000000000002,1.62,-0.4899999999999993,0.05999999999999994,0.0,0.47000000000000064,-0.29000000000000004,0.08000000000000007,,0.0,-0.3700000000000001,,-0.5199999999999996,0.6600000000000001,0.020000000000000018
2022-10-31,-1.62,0.04999999999999982,-0.10000000000000053,0.019999999999999574,-0.1200000000000001,-1.8599999999999999,1.5199999999999996,0.6699999999999999,0.9300000000000002,1.62,-0.4899999999999993,0.05999999999999994,0.0,0.47000000000000064,-0.29000000000000004,0.08000000000000007,,0.0,-0.3700000000000001,,-0.5199999999999996,0.6600000000000001,0.020000000000000018
2022-11-30,-1.62,0.04999999999999982,-0.10000000000000053,0.019999999999999574,-0.1200000000000001,-1.8599999999999999,1.5199999999999996,0.6699999999999999,0.9300000000000002,1.62,-0.4899999999999993,0.05999999999999994,0.0,0.47000000000000064,-0.29000000000000004,0.08000000000000007,,0.0,-0.3700000000000001,,-0.5199999999999996,0.6600000000000001,0.020000000000000018
2022-12-30,-1.62,0.04999999999999982,0.0,0.03000000000000025,1.2300000000000004,-1.8599999999999999,1.5199999999999996,0.0,0.9300000000000002,1.62,0.10999999999999943,0.05999999999999994,0.0,0.47000000000000064,-0.019999999999999574,0.08000000000000007,,0.0,0.050000000000000266,2.54,0.14999999999999947,0.020000000000000018,0.020000000000000018
2023-01-31,0.11000000000000032,0.04999999999999982,0.0,0.03000000000000025,1.2300000000000004,-1.8599999999999999,1.5199999999999996,0.0,0.9300000000000002,1.62,0.10999999999999943,0.05999999999999994,0.0,0.47000000000000064,-0.019999999999999574,0.08000000000000007,,0.0,0.050000000000000266,2.54,0.14999999999999947,0.020000000000000018,0.020000000000000018
2023-02-28,0.11000000000000032,0.04999999999999982,0.0,0.03000000000000025,1.2300000000000004,-1.8599999999999999,1.5199999999999996,0.0,0.9300000000000002,1.62,0.10999999999999943,0.05999999999999994,0.0,0.47000000000000064,-0.019999999999999574,0.08000000000000007,,0.0,0.050000000000000266,2.54,0.14999999999999947,0.020000000000000018,0.020000000000000018
2023-03-31,0.11000000000000032,0.04999999999999982,0.0,0.03000000000000025,1.2300000000000004,-1.8599999999999999,-0.08000000000000007,0.0,0.9300000000000002,1.62,0.10999999999999943,0.05999999999999994,0.0,0.47000000000000064,-0.019999999999999574,0.0,,0.0,0.050000000000000266,2.54,0.14999999999999947,0.020000000000000018,0.020000000000000018
2023-04-28,0.11000000000000032,0.04999999999999982,0.0,0.03000000000000025,1.2300000000000004,-1.8599999999999999,-0.08000000000000007,0.0,0.9300000000000002,1.62,0.10999999999999943,0.05999999999999994,0.0,0.47000000000000064,-0.019999999999999574,0.0,0.81,0.0,0.050000000000000266,2.54,0.14999999999999947,0.020000000000000018,0.020000000000000018
2023-05-31,0.11000000000000032,0.04999999999999982,0.0,0.03000000000000025,1.2300000000000004,-1.8599999999999999,-0.08000000000000007,0.0,0.9300000000000002,1.62,0.10999999999999943,0.05999999999999994,0.0,0.47000000000000064,-0.019999999999999574,0.0,0.81,0.0,0.050000000000000266,2.54,0.14999999999999947,0.020000000000000018,0.020000000000000018
2023-06-30,0.11000000000000032,0.04999999999999982,0.0,0.03000000000000025,1.2300000000000004,-0.18999999999999995,-0.08000000000000007,0.0,-1.3000000000000003,1.62,0.10999999999999943,-0.010000000000000009,0.0,0.47000000000000064,-0.019999999999999574,0.0,0.81,0.0,0.050000000000000266,2.54,0.14999999999999947,0.020000000000000018,0.020000000000000018
2023-07-31,0.11000000000000032,0.04999999999999982,0.0,0.03000000000000025,1.2300000000000004,-0.18999999999999995,-0.08000000000000007,0.0,-1.3000000000000003,-0.26000000000000023,0.10999999999999943,-0.010000000000000009,0.0,0.47000000000000064,-0.019999999999999574,0.0,0.81,0.0,0.050000000000000266,2.54,0.14999999999999947,0.020000000000000018,0.020000000000000018
2023-08-31,0.11000000000000032,0.04999999999999982,0.0,0.03000000000000025,1.2300000000000004,-0.18999999999999995,-0.08000000000000007,0.0,-1.3000000000000003,-0.26000000000000023,0.10999999999999943,-0.010000000000000009,0.0,0.7999999999999998,-0.019999999999999574,0.0,0.81,0.0,0.050000000000000266,2.54,0.14999999999999947,0.020000000000000018,0.020000000000000018
2023-09-29,0.11000000000000032,0.04999999999999982,0.0,0.03000000000000025,1.2300000000000004,-0.18999999999999995,-0.08000000000000007,0.0,-1.3000000000000003,-0.26000000000000023,0.10999999999999943,-0.010000000000000009,0.0,0.3299999999999992,-0.019999999999999574,0.0,0.81,0.0,0.050000000000000266,2.54,0.14999999999999947,0.020000000000000018,0.020000000000000018
2023-10-31,0.11000000000000032,0.2999999999999998,0.0,0.03000000000000025,1.2300000000000004,-0.18999999999999995,-0.08000000000000007,0.0,-1.3000000000000003,-0.26000000000000023,0.10999999999999943,-0.010000000000000009,0.0,0.3299999999999992,-0.019999999999999574,0.0,0.81,0.0,0.050000000000000266,2.54,0.14999999999999947,0.020000000000000018,0.020000000000000018
2023-11-30,0.11000000000000032,0.2999999999999998,0.0,0.03000000000000025,1.2300000000000004,-0.18999999999999995,-0.08000000000000007,0.0,-1.3000000000000003,-0.26000000000000023,0.10999999999999943,-0.010000000000000009,0.0,0.3299999999999992,-0.019999999999999574,0.0,0.81,0.0,0.050000000000000266,2.54,0.14999999999999947,0.020000000000000018,0.020000000000000018
2023-12-29,0.11000000000000032,0.2999999999999998,1.46,0.020000000000000018,-0.9000000000000004,-0.18999999999999995,-0.08000000000000007,0.9699999999999998,-1.3000000000000003,-0.26000000000000023,0.8200000000000003,-0.010000000000000009,0.0,0.3299999999999992,0.22999999999999954,0.0,0.81,0.0,0.3700000000000001,0.7000000000000002,-0.08999999999999986,0.1699999999999997,0.03000000000000025
2024-01-31,0.13999999999999968,0.2999999999999998,1.46,0.020000000000000018,-0.9000000000000004,-0.18999999999999995,-0.08000000000000007,0.9699999999999998,-1.3000000000000003,-0.26000000000000023,0.8200000000000003,-0.010000000000000009,0.0,0.3299999999999992,0.22999999999999954,0.0,0.81,0.0,0.3700000000000001,0.7000000000000002,-0.08999999999999986,0.1699999999999997,0.03000000000000025
2024-02-29,0.13999999999999968,0.2999999999999998,1.46,0.020000000000000018,-0.9000000000000004,-0.18999999999999995,-0.08000000000000007,0.9699999999999998,-1.3000000000000003,-0.26000000000000023,0.8200000000000003,-0.010000000000000009,0.0,0.3299999999999992,0.22999999999999954,0.0,0.81,0.0,0.3700000000000001,0.7000000000000002,-0.08999999999999986,0.1699999999999997,0.03000000000000025
2024-03-29,0.13999999999999968,0.2999999999999998,1.46,0.020000000000000018,-0.9000000000000004,-0.18999999999999995,-0.040000000000000036,0.9699999999999998,-1.3000000000000003,-0.26000000000000023,0.8200000000000003,-0.010000000000000009,0.0,0.3299999999999992,0.22999999999999954,0.0,0.81,0.0,0.3700000000000001,0.7000000000000002,-0.08999999999999986,0.1699999999999997,0.03000000000000025
2024-04-30,0.13999999999999968,0.2999999999999998,1.46,0.020000000000000018,-0.9000000000000004,-0.18999999999999995,-0.040000000000000036,0.9699999999999998,-1.3000000000000003,-0.26000000000000023,0.8200000000000003,-0.010000000000000009,0.0,0.3299999999999992,0.22999999999999954,0.0,0.020000000000000018,0.0,0.3700000000000001,0.7000000000000002,-0.08999999999999986,0.1699999999999997,0.03000000000000025
