,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ESG_SCORE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,Start Date,42369,,,,,,,,,,,,,,,,,,,,,,
,End Date,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,NVDA US Equity,AVGO US Equity,TSM US Equity,GOOGL US Equity,000660 KS Equity,LRCX US Equity,6857 JP Equity,TSEM IT Equity,MSFT US Equity,LITE US Equity,AMD US Equity,FN US Equity,SNOW US Equity,MU US Equity,TSLA US Equity,9984 JP Equity,CRDO US Equity,ENR GR Equity,MPWR US Equity,2383 TT Equity,CLS CN Equity,META US Equity,AMZN US Equity
,,BESG Social Pillar Score,BESG Social Pillar Score,BESG Social Pillar Score,BESG Social Pillar Score,BESG Social Pillar Score,BESG Social Pillar Score,BESG Social Pillar Score,BESG Social Pillar Score,BESG Social Pillar Score,BESG Social Pillar Score,BESG Social Pillar Score,BESG Social Pillar Score,BESG Social Pillar Score,BESG Social Pillar Score,BESG Social Pillar Score,BESG Social Pillar Score,BESG Social Pillar Score,BESG Social Pillar Score,BESG Social Pillar Score,BESG Social Pillar Score,BESG Social Pillar Score,BESG Social Pillar Score,BESG Social Pillar Score
,Dates,SOCIAL_SCORE,SOCIAL_SCORE,SOCIAL_SCORE,SOCIAL_SCORE,SOCIAL_SCORE,SOCIAL_SCORE,SOCIAL_SCORE,SOCIAL_SCORE,SOCIAL_SCORE,SOCIAL_SCORE,SOCIAL_SCORE,SOCIAL_SCORE,SOCIAL_SCORE,SOCIAL_SCORE,SOCIAL_SCORE,SOCIAL_SCORE,SOCIAL_SCORE,SOCIAL_SCORE,SOCIAL_SCORE,SOCIAL_SCORE,SOCIAL_SCORE,SOCIAL_SCORE,SOCIAL_SCORE
,42853,"3,81","1,43","3,64","0,74","2,12","1,82","2,58","1,03","0,63","0,99","3,8",#N/A N/A,#N/A N/A,"2,53","3,11","1,91",#N/A N/A,#N/A N/A,"1,62",#N/A N/A,"1,67","0,82","2,47"
,42886,"3,81","1,43","3,64","0,74","2,12","1,82","2,58","1,03","0,63","0,99","3,8",#N/A N/A,#N/A N/A,"2,53","3,11","1,91",#N/A N/A,#N/A N/A,"1,62",#N/A N/A,"1,67","0,82","2,47"
,42916,"3,81","1,43","3,64","0,74","2,12","2,08","2,58","1,03","0,89","0,99","3,8",#N/A N/A,#N/A N/A,"2,53","3,11","1,91",#N/A N/A,#N/A N/A,"1,62",#N/A N/A,"1,67","0,82","2,47"
,42947,"3,81","1,43","3,64","0,74","2,12","2,08","2,58","1,03","0,89","0,99","3,8",#N/A N/A,#N/A N/A,"2,53","3,11","1,91",#N/A N/A,#N/A N/A,"1,62",#N/A N/A,"1,67","0,82","2,47"
,42978,"3,81","1,43","3,64","0,74","2,12","2,08","2,58","1,03","0,89","0,99","3,8",#N/A N/A,#N/A N/A,"2,53","3,11","1,91",#N/A N/A,#N/A N/A,"1,62",#N/A N/A,"1,67","0,82","2,47"
,43007,"3,81","1,43","3,64","0,74","2,12","2,08","2,58","1,03","0,89","0,99","3,8",#N/A N/A,#N/A N/A,"2,53","3,11","1,91",#N/A N/A,#N/A N/A,"1,62",#N/A N/A,"1,67","0,82","2,47"
,43039,"3,81","1,43","3,64","0,74","2,12","2,08","2,58","1,03","0,89","0,99","3,8",#N/A N/A,#N/A N/A,"2,53","3,11","1,91",#N/A N/A,#N/A N/A,"1,62",#N/A N/A,"1,67","0,82","2,47"
,43069,"3,81","1,43","3,64","0,74","2,12","2,08","2,58","1,03","0,89","0,99","3,8",#N/A N/A,#N/A N/A,"2,53","3,11","1,91",#N/A N/A,#N/A N/A,"1,62",#N/A N/A,"1,67","0,82","2,47"
,43098,"3,81","1,43","2,85","0,99","2,34","2,08","2,58","1,03","0,89","0,99","3,97",#N/A N/A,#N/A N/A,"2,53","4,31","1,91",#N/A N/A,#N/A N/A,"1,62",#N/A N/A,"1,72","1,32","2,47"
,43131,"5,75","1,43","2,85","0,99","2,34","2,08","2,58","1,03","0,89","0,99","3,97",#N/A N/A,#N/A N/A,"2,53","4,31","1,91",#N/A N/A,#N/A N/A,"1,62",#N/A N/A,"1,72","1,32","2,47"
,43159,"5,75","1,43","2,85","0,99","2,34","2,08","2,58","1,03","0,89","0,99","3,97",#N/A N/A,#N/A N/A,"2,53","4,31","1,91",#N/A N/A,#N/A N/A,"1,62",#N/A N/A,"1,72","1,32","2,47"
,43189,"5,75","1,43","2,85","0,99","2,34","2,08","2,59","1,03","0,89","0,99","3,97",#N/A N/A,#N/A N/A,"2,53","4,31","1,91",#N/A N/A,#N/A N/A,"1,62",#N/A N/A,"1,72","1,32","2,47"
,43220,"5,75","1,43","2,85","0,99","2,34","2,08","2,59","1,03","0,89","0,99","3,97",#N/A N/A,#N/A N/A,"2,53","4,31","1,91",#N/A N/A,#N/A N/A,"1,62",#N/A N/A,"1,72","1,32","2,47"
,43251,"5,75","1,43","2,85","0,99","2,34","2,08","2,59","1,03","0,89","0,99","3,97",#N/A N/A,#N/A N/A,"2,53","4,31","1,91",#N/A N/A,#N/A N/A,"1,62",#N/A N/A,"1,72","1,32","2,47"
,43280,"5,75","1,43","2,85","0,99","2,34","3,27","2,59","1,03","0,91","0,99","3,97",#N/A N/A,#N/A N/A,"2,53","4,31","1,91",#N/A N/A,#N/A N/A,"1,62",#N/A N/A,"1,72","1,32","2,47"
,43312,"5,75","1,43","2,85","0,99","2,34","3,27","2,59","1,03","0,91","0,99","3,97",#N/A N/A,#N/A N/A,"2,53","4,31","1,91",#N/A N/A,#N/A N/A,"1,62",#N/A N/A,"1,72","1,32","2,47"
,43343,"5,75","1,43","2,85","0,99","2,34","3,27","2,59","1,03","0,91","0,99","3,97",#N/A N/A,#N/A N/A,"3,34","4,31","1,91",#N/A N/A,#N/A N/A,"1,62",#N/A N/A,"1,72","1,32","2,47"
,43371,"5,75","1,43","2,85","0,99","2,34","3,27","2,59","1,03","0,91","0,99","3,97",#N/A N/A,#N/A N/A,"3,34","4,31","1,91",#N/A N/A,#N/A N/A,"1,62",#N/A N/A,"1,72","1,32","2,47"
,43404,"5,75","1,43","2,85","0,99","2,34","3,27","2,59","1,03","0,91","0,99","3,97",#N/A N/A,#N/A N/A,"3,34","4,31","1,91",#N/A N/A,#N/A N/A,"1,62",#N/A N/A,"1,72","1,32","2,47"
,43434,"5,75","1,43","2,85","0,99","2,34","3,27","2,59","1,03","0,91","0,99","3,97",#N/A N/A,#N/A N/A,"3,34","4,31","1,91",#N/A N/A,#N/A N/A,"1,62",#N/A N/A,"1,72","1,32","2,47"
,43465,"5,75","1,43","2,83","1,64","1,62","3,27","2,59","1,29","0,91","0,99","4,64",#N/A N/A,#N/A N/A,"3,34","3,85","1,91",#N/A N/A,#N/A N/A,"2,15",#N/A N/A,"2,44","1,41","2,14"
,43496,"5,76","1,43","2,83","1,64","1,62","3,27","2,59","1,29","0,91","0,99","4,64",#N/A N/A,#N/A N/A,"3,34","3,85","1,91",#N/A N/A,#N/A N/A,"2,15",#N/A N/A,"2,44","1,41","2,14"
,43524,"5,76","1,43","2,83","1,64","1,62","3,27","2,59","1,29","0,91","0,99","4,64",#N/A N/A,#N/A N/A,"3,34","3,85","1,91",#N/A N/A,#N/A N/A,"2,15",#N/A N/A,"2,44","1,41","2,14"
,43553,"5,76","1,43","2,83","1,64","1,62","3,27","2,57","1,29","0,91","0,99","4,64",#N/A N/A,#N/A N/A,"3,34","3,85","1,91",#N/A N/A,#N/A N/A,"2,15",#N/A N/A,"2,44","1,41","2,14"
,43585,"5,76","1,43","2,83","1,64","1,62","3,27","2,57","1,29","0,91","0,99","4,64",#N/A N/A,#N/A N/A,"3,34","3,85","1,91",#N/A N/A,#N/A N/A,"2,15",#N/A N/A,"2,44","1,41","2,14"
,43616,"5,76","1,43","2,83","1,64","1,62","3,27","2,57","1,29","0,91","0,99","4,64",#N/A N/A,#N/A N/A,"3,34","3,85","1,91",#N/A N/A,#N/A N/A,"2,15",#N/A N/A,"2,44","1,41","2,14"
,43644,"5,76","1,43","2,83","1,64","1,62","4,94","2,57","1,29","0,91","1,49","4,64",#N/A N/A,#N/A N/A,"3,34","3,85","1,91",#N/A N/A,#N/A N/A,"2,15",#N/A N/A,"2,44","1,41","2,14"
,43677,"5,76","1,43","2,83","1,64","1,62","4,94","2,57","1,29","0,91","1,49","4,64",#N/A N/A,#N/A N/A,"3,34","3,85","1,91",#N/A N/A,#N/A N/A,"2,15",#N/A N/A,"2,44","1,41","2,14"
,43707,"5,76","1,43","2,83","1,64","1,62","4,94","2,57","1,29","0,91","1,49","4,64",#N/A N/A,#N/A N/A,"4,39","3,85","1,91",#N/A N/A,#N/A N/A,"2,15",#N/A N/A,"2,44","1,41","2,14"
,43738,"5,76","1,43","2,83","1,64","1,62","4,94","2,57","1,29","0,91","1,49","4,64",#N/A N/A,#N/A N/A,"4,39","3,85","1,91",#N/A N/A,#N/A N/A,"2,15",#N/A N/A,"2,44","1,41","2,14"
,43769,"5,76","1,43","2,83","1,64","1,62","4,94","2,57","1,29","0,91","1,49","4,64",#N/A N/A,#N/A N/A,"4,39","3,85","1,91",#N/A N/A,#N/A N/A,"2,15",#N/A N/A,"2,44","1,41","2,14"
,43798,"5,76","1,43","2,83","1,64","1,62","4,94","2,57","1,29","0,91","1,49","4,64",#N/A N/A,#N/A N/A,"4,39","3,85","1,91",#N/A N/A,#N/A N/A,"2,15",#N/A N/A,"2,44","1,41","2,14"
,43830,"5,76","1,43","4,06","1,65","3,2","4,94","2,57","1,62","0,91","1,49","6,01",#N/A N/A,#N/A N/A,"4,39","4,34","1,91",#N/A N/A,#N/A N/A,"2,37",#N/A N/A,"2,44","1,16","2,14"
,43861,"7,12","1,43","4,06","1,65","3,2","4,94","2,57","1,62","0,91","1,49","6,01",#N/A N/A,#N/A N/A,"4,39","4,34","1,91",#N/A N/A,#N/A N/A,"2,37",#N/A N/A,"2,44","1,16","2,14"
,43889,"7,12","1,43","4,06","1,65","3,2","4,94","2,57","1,62","0,91","1,49","6,01",#N/A N/A,#N/A N/A,"4,39","4,34","1,91",#N/A N/A,#N/A N/A,"2,37",#N/A N/A,"2,44","1,16","2,14"
,43921,"7,12","1,43","4,06","1,65","3,2","4,94","5,14","1,62","0,91","1,49","6,01",#N/A N/A,#N/A N/A,"4,39","4,34","1,91",#N/A N/A,#N/A N/A,"2,37",#N/A N/A,"2,44","1,16","2,14"
,43951,"7,12","1,43","4,06","1,65","3,2","4,94","5,14","1,62","0,91","1,49","6,01",#N/A N/A,#N/A N/A,"4,39","4,34","1,91",#N/A N/A,#N/A N/A,"2,37",#N/A N/A,"2,44","1,16","2,14"
,43980,"7,12","1,43","4,06","1,65","3,2","4,94","5,14","1,62","0,91","1,49","6,01",#N/A N/A,#N/A N/A,"4,39","4,34","1,91",#N/A N/A,#N/A N/A,"2,37",#N/A N/A,"2,44","1,16","2,14"
,44012,"7,12","1,43","4,06","1,65","3,2","4,99","5,14","1,62","1,73","2,46","6,01",#N/A N/A,#N/A N/A,"4,39","4,34","1,91",#N/A N/A,#N/A N/A,"2,37",#N/A N/A,"2,44","1,16","2,14"
,44043,"7,12","1,43","4,06","1,65","3,2","4,99","5,14","1,62","1,73","2,46","6,01",#N/A N/A,#N/A N/A,"4,39","4,34","1,91",#N/A N/A,#N/A N/A,"2,37",#N/A N/A,"2,44","1,16","2,14"
,44074,"7,12","1,43","4,06","1,65","3,2","4,99","5,14","1,62","1,73","2,46","6,01",#N/A N/A,#N/A N/A,"4,39","4,34","1,91",#N/A N/A,#N/A N/A,"2,37",#N/A N/A,"2,44","1,16","2,14"
,44104,"7,12","1,43","4,06","1,65","3,2","4,99","5,14","1,62","1,73","2,46","6,01",#N/A N/A,#N/A N/A,"6,47","4,34","1,91",#N/A N/A,"1,73","2,37",#N/A N/A,"2,44","1,16","2,14"
,44134,"7,12","1,43","4,06","1,65","3,2","4,99","5,14","1,62","1,73","2,46","6,01",#N/A N/A,#N/A N/A,"6,47","4,34","1,91",#N/A N/A,"1,73","2,37",#N/A N/A,"2,44","1,16","2,14"
,44165,"7,12","2,22","4,06","1,65","3,2","4,99","5,14","1,62","1,73","2,46","6,01",#N/A N/A,#N/A N/A,"6,47","4,34","1,91",#N/A N/A,"1,73","2,37",#N/A N/A,"2,44","1,16","2,14"
,44196,"7,12","2,22","4,95","2,49","3,08","4,99","5,14","1,62","1,73","2,46","5,14",#N/A N/A,#N/A N/A,"6,47","4,97","1,91",#N/A N/A,"1,73","2,44",#N/A N/A,"6,68","1,18","2,92"
,44225,"7,91","2,22","4,95","2,49","3,08","4,99","5,14","1,62","1,73","2,46","5,14",#N/A N/A,"1,46","6,47","4,97","1,91",#N/A N/A,"1,73","2,44",#N/A N/A,"6,68","1,18","2,92"
,44253,"7,91","2,22","4,95","2,49","3,08","4,99","5,14","1,62","1,73","2,46","5,14",#N/A N/A,"1,46","6,47","4,97","1,91",#N/A N/A,"1,73","2,44",#N/A N/A,"6,68","1,18","2,92"
,44286,"7,91","2,22","4,95","2,49","3,08","4,99","5,12","1,62","1,73","2,46","5,14",#N/A N/A,"1,46","6,47","4,97","1,91",#N/A N/A,"1,73","2,44",#N/A N/A,"6,68","1,18","2,92"
,44316,"7,91","2,22","4,95","2,49","3,08","4,99","5,12","1,62","1,73","2,46","5,14",#N/A N/A,"1,46","6,47","4,97","1,91",#N/A N/A,"1,73","2,44",#N/A N/A,"6,68","1,18","2,92"
,44347,"7,91","2,22","4,95","2,49","3,08","4,99","5,12","1,62","1,73","2,46","5,14",#N/A N/A,"1,46","6,47","4,97","1,91",#N/A N/A,"1,73","2,44",#N/A N/A,"6,68","1,18","2,92"
,44377,"7,91","2,22","4,95","2,49","3,08","5,04","5,12","1,62","3,4","2,46","5,14","0,68","1,46","6,47","4,97","1,91",#N/A N/A,"1,73","2,44",#N/A N/A,"6,68","1,18","2,92"
,44407,"7,91","2,22","4,95","2,49","3,08","5,04","5,12","1,62","3,4","2,62","5,14","0,68","1,46","6,47","4,97","1,91",#N/A N/A,"1,73","2,44",#N/A N/A,"6,68","1,18","2,92"
,44439,"7,91","2,22","4,95","2,49","3,08","5,04","5,12","1,62","3,4","2,62","5,14","0,68","1,46","6,47","4,97","1,91",#N/A N/A,"1,73","2,44",#N/A N/A,"6,68","1,18","2,92"
,44469,"7,91","2,22","4,95","2,49","3,08","5,04","5,12","1,62","3,4","2,62","5,14","0,68","1,46","5,26","4,97","1,91",#N/A N/A,"2,72","2,44",#N/A N/A,"6,68","1,18","2,92"
,44498,"7,91","2,22","4,95","2,49","3,08","5,04","5,12","1,62","3,4","2,62","5,14","0,68","1,46","5,26","4,97","1,91",#N/A N/A,"2,72","2,44",#N/A N/A,"6,68","1,18","2,92"
,44530,"7,91","2,22","4,95","2,49","3,08","5,04","5,12","1,62","3,4","2,62","5,14","0,68","1,46","5,26","4,97","1,91",#N/A N/A,"2,72","2,44",#N/A N/A,"6,68","1,18","2,92"
,44561,"7,91","2,22","4,85","2,51","2,96","5,04","5,12","2,29","3,4","2,62","4,65","0,68","1,46","5,26","4,68","1,91",#N/A N/A,"2,72","2,07","1,22","6,16","1,84","2,94"
,44592,"6,29","2,22","4,85","2,51","2,96","5,04","5,12","2,29","3,4","2,62","4,65","0,68","1,46","5,26","4,68","1,91",#N/A N/A,"2,72","2,07","1,22","6,16","1,84","2,94"
,44620,"6,29","2,22","4,85","2,51","2,96","5,04","5,12","2,29","3,4","2,62","4,65","0,68","1,46","5,26","4,68","1,91",#N/A N/A,"2,72","2,07","1,22","6,16","1,84","2,94"
,44651,"6,29","2,22","4,85","2,51","2,96","5,04","6,64","2,29","3,4","2,62","4,65","0,68","1,46","5,26","4,68","1,99",#N/A N/A,"2,72","2,07","1,22","6,16","1,84","2,94"
,44680,"6,29","2,22","4,85","2,51","2,96","5,04","6,64","2,29","3,4","2,62","4,65","0,68","1,46","5,26","4,68","1,99","0,54","2,72","2,07","1,22","6,16","1,84","2,94"
,44712,"6,29","2,22","4,85","2,51","2,96","5,04","6,64","2,29","3,4","2,62","4,65","0,68","1,46","5,26","4,68","1,99","0,54","2,72","2,07","1,22","6,16","1,84","2,94"
,44742,"6,29","2,22","4,85","2,51","2,96","3,18","6,64","2,29","4,33","2,62","4,65","0,74","1,46","5,26","4,68","1,99","0,54","2,72","2,07","1,22","6,16","1,84","2,94"
,44771,"6,29","2,22","4,85","2,51","2,96","3,18","6,64","2,29","4,33","4,24","4,65","0,74","1,46","5,26","4,68","1,99","0,54","2,72","2,07","1,22","6,16","1,84","2,94"
,44804,"6,29","2,22","4,85","2,51","2,96","3,18","6,64","2,29","4,33","4,24","4,65","0,74","1,46","5,26","4,68","1,99","0,54","2,72","2,07","1,22","6,16","1,84","2,94"
,44834,"6,29","2,22","4,85","2,51","2,96","3,18","6,64","2,29","4,33","4,24","4,65","0,74","1,46","5,73","4,68","1,99","0,54","2,72","2,07","1,22","6,16","1,84","2,94"
,44865,"6,29","2,27","4,85","2,51","2,96","3,18","6,64","2,29","4,33","4,24","4,65","0,74","1,46","5,73","4,68","1,99","0,54","2,72","2,07","1,22","6,16","1,84","2,94"
,44895,"6,29","2,27","4,85","2,51","2,96","3,18","6,64","2,29","4,33","4,24","4,65","0,74","1,46","5,73","4,68","1,99","0,54","2,72","2,07","1,22","6,16","1,84","2,94"
,44925,"6,29","2,27","4,85","2,54","4,19","3,18","6,64","2,29","4,33","4,24","4,76","0,74","1,46","5,73","4,66","1,99","0,54","2,72","2,12","3,76","6,31","1,86","2,96"
,44957,"6,4","2,27","4,85","2,54","4,19","3,18","6,64","2,29","4,33","4,24","4,76","0,74","1,46","5,73","4,66","1,99","0,54","2,72","2,12","3,76","6,31","1,86","2,96"
,44985,"6,4","2,27","4,85","2,54","4,19","3,18","6,64","2,29","4,33","4,24","4,76","0,74","1,46","5,73","4,66","1,99","0,54","2,72","2,12","3,76","6,31","1,86","2,96"
,45016,"6,4","2,27","4,85","2,54","4,19","3,18","6,56","2,29","4,33","4,24","4,76","0,74","1,46","5,73","4,66","1,99","0,54","2,72","2,12","3,76","6,31","1,86","2,96"
,45044,"6,4","2,27","4,85","2,54","4,19","3,18","6,56","2,29","4,33","4,24","4,76","0,74","1,46","5,73","4,66","1,99","1,35","2,72","2,12","3,76","6,31","1,86","2,96"
,45077,"6,4","2,27","4,85","2,54","4,19","3,18","6,56","2,29","4,33","4,24","4,76","0,74","1,46","5,73","4,66","1,99","1,35","2,72","2,12","3,76","6,31","1,86","2,96"
,45107,"6,4","2,27","4,85","2,54","4,19","2,99","6,56","2,29","3,03","4,24","4,76","0,73","1,46","5,73","4,66","1,99","1,35","2,72","2,12","3,76","6,31","1,86","2,96"
,45138,"6,4","2,27","4,85","2,54","4,19","2,99","6,56","2,29","3,03","3,98","4,76","0,73","1,46","5,73","4,66","1,99","1,35","2,72","2,12","3,76","6,31","1,86","2,96"
,45169,"6,4","2,27","4,85","2,54","4,19","2,99","6,56","2,29","3,03","3,98","4,76","0,73","1,46","6,06","4,66","1,99","1,35","2,72","2,12","3,76","6,31","1,86","2,96"
,45198,"6,4","2,27","4,85","2,54","4,19","2,99","6,56","2,29","3,03","3,98","4,76","0,73","1,46","6,06","4,66","1,99","1,35","2,72","2,12","3,76","6,31","1,86","2,96"
,45230,"6,4","2,57","4,85","2,54","4,19","2,99","6,56","2,29","3,03","3,98","4,76","0,73","1,46","6,06","4,66","1,99","1,35","2,72","2,12","3,76","6,31","1,86","2,96"
