,,NVDA US Equity,AVGO US Equity,TSM US Equity,GOOGL US Equity,000660 KS Equity,LRCX US Equity,6857 JP Equity,TSEM IT Equity,MSFT US Equity,LITE US Equity,AMD US Equity,FN US Equity,SNOW US Equity,MU US Equity,TSLA US Equity,9984 JP Equity,CRDO US Equity,ENR GR Equity,MPWR US Equity,2383 TT Equity,CLS CN Equity,META US Equity,AMZN US Equity
,,BESG Environmental Pillar Score,BESG Environmental Pillar Score,BESG Environmental Pillar Score,BESG Environmental Pillar Score,BESG Environmental Pillar Score,BESG Environmental Pillar Score,BESG Environmental Pillar Score,BESG Environmental Pillar Score,BESG Environmental Pillar Score,BESG Environmental Pillar Score,BESG Environmental Pillar Score,BESG Environmental Pillar Score,BESG Environmental Pillar Score,BESG Environmental Pillar Score,BESG Environmental Pillar Score,BESG Environmental Pillar Score,BESG Environmental Pillar Score,BESG Environmental Pillar Score,BESG Environmental Pillar Score,BESG Environmental Pillar Score,BESG Environmental Pillar Score,BESG Environmental Pillar Score,BESG Environmental Pillar Score
,Dates,ENVIRONMENTAL_SCORE,ENVIRONMENTAL_SCORE,ENVIRONMENTAL_SCORE,ENVIRONMENTAL_SCORE,ENVIRONMENTAL_SCORE,ENVIRONMENTAL_SCORE,ENVIRONMENTAL_SCORE,ENVIRONMENTAL_SCORE,ENVIRONMENTAL_SCORE,ENVIRONMENTAL_SCORE,ENVIRONMENTAL_SCORE,ENVIRONMENTAL_SCORE,ENVIRONMENTAL_SCORE,ENVIRONMENTAL_SCORE,ENVIRONMENTAL_SCORE,ENVIRONMENTAL_SCORE,ENVIRONMENTAL_SCORE,ENVIRONMENTAL_SCORE,ENVIRONMENTAL_SCORE,ENVIRONMENTAL_SCORE,ENVIRONMENTAL_SCORE,ENVIRONMENTAL_SCORE,ENVIRONMENTAL_SCORE
,42734,"6,48",0,"3,63","3,1","2,77","4,31","5,39",0,"6,55",0,"6,78",#N/A N/A,#N/A N/A,"2,38","1,65","1,84",#N/A N/A,#N/A N/A,0,#N/A N/A,"2,73","3,67","0,31"
,42766,"6,52",0,"3,63","3,1","2,77","4,31","5,39",0,"6,55",0,"6,78",#N/A N/A,#N/A N/A,"2,38","1,65","1,84",#N/A N/A,#N/A N/A,0,#N/A N/A,"2,73","3,67","0,31"
,42794,"6,52",0,"3,63","3,1","2,77","4,31","5,39",0,"6,55",0,"6,78",#N/A N/A,#N/A N/A,"2,38","1,65","1,84",#N/A N/A,#N/A N/A,0,#N/A N/A,"2,73","3,67","0,31"
,42825,"6,52",0,"3,63","3,1","2,77","4,31","6,07",0,"6,55",0,"6,78",#N/A N/A,#N/A N/A,"2,38","1,65","1,84",#N/A N/A,#N/A N/A,0,#N/A N/A,"2,73","3,67","0,31"
,42853,"6,52",0,"3,63","3,1","2,77","4,31","6,07",0,"6,55",0,"6,78",#N/A N/A,#N/A N/A,"2,38","1,65","1,84",#N/A N/A,#N/A N/A,0,#N/A N/A,"2,73","3,67","0,31"
,42886,"6,52",0,"3,63","3,1","2,77","4,31","6,07",0,"6,55",0,"6,78",#N/A N/A,#N/A N/A,"2,38","1,65","1,84",#N/A N/A,#N/A N/A,0,#N/A N/A,"2,73","3,67","0,31"
,42916,"6,52",0,"3,63","3,1","2,77","5,3","6,07",0,"6,2",0,"6,78",#N/A N/A,#N/A N/A,"2,38","1,65","1,84",#N/A N/A,#N/A N/A,0,#N/A N/A,"2,73","3,67","0,31"
,42947,"6,52",0,"3,63","3,1","2,77","5,3","6,07",0,"6,2",0,"6,78",#N/A N/A,#N/A N/A,"2,38","1,65","1,84",#N/A N/A,#N/A N/A,0,#N/A N/A,"2,73","3,67","0,31"
,42978,"6,52",0,"3,63","3,1","2,77","5,3","6,07",0,"6,2",0,"6,78",#N/A N/A,#N/A N/A,"3,47","1,65","1,84",#N/A N/A,#N/A N/A,0,#N/A N/A,"2,73","3,67","0,31"
,43007,"6,52",0,"3,63","3,1","2,77","5,3","6,07",0,"6,2",0,"6,78",#N/A N/A,#N/A N/A,"3,47","1,65","1,84",#N/A N/A,#N/A N/A,0,#N/A N/A,"2,73","3,67","0,31"
